Jahr,Monat,Mitarbeiter_ID,Name,Geschlecht,Einstellungsdatum,Austrittsdatum,Position,Education Level,Alter,Geburtsdatum,Gehaltsgruppe,Grundausbildung,Interne Weiterbildungen,Planstelle,Zeit bis zur Rente,Verheiratet,Kinder,Urlaubstage_genommen,Überstunden,Fehlzeiten_Krankheitstage,Abwesenheitsgrund,Jährliche Leistungsbewertung,Standort,Wechselbereitschaft,Fortbildungskosten,Anzahl Untergebene,Job Role Progression,Gehalt,Workplace Flexibility,Team Size,Coaching,Job Level,Arbeitszeitmodell,Zufriedenheit,Status,Tenure,Fluktuation,Fluktuationswahrscheinlichkeit
2024,12,86191,Jennifer Martinez,Männlich,2011-04-01,Kein Austritt,Fachkraft,Doktorrand,57,1967-05-19,E6,Ja,4,Nein,10,Ja,Ja,2,22,5,Krankheit,4,Büro,0.22,0,0,6,44720.468437003445,10,11,Ja,4,Homeoffice,9.272576316735718,Aktiv,13,0,0.002190173102015426
2024,12,55236,Jennifer Simpson DVM,Weiblich,2010-01-01,Kein Austritt,Fachkraft,Doktorrand,58,1966-02-23,E6,Ja,1,Ja,9,Ja,Ja,2,18,0,Elternzeit,5,Landeszentrale,0.13,0,0,Beförderung,58270.18563446094,0,22,Nein,Mittellevel,Homeoffice,10.0,Aktiv,14,0,0.002190173102015426
2024,12,26547,Sherry Woods,Weiblich,2010-01-01,Kein Austritt,Fachkraft,Doktorrand,45,1979-06-12,E6,Ja,4,Ja,22,Nein,Ja,2,20,0,keine,1,Büro,0.31,0,0,Beförderung,60147.26624725062,10,23,Nein,Executivelevel,Homeoffice,10.0,Aktiv,14,0,0.002190173102015426
2024,12,26551,Kimberly Sharp,Weiblich,2010-01-01,Kein Austritt,Bürokraft,Bachelorabschluss,55,1969-10-01,E5,Ja,5,Nein,12,Nein,Ja,2,18,0,keine,1,Landeszentrale,0.56,4044,0,Beförderung,44805.86212054411,8,8,Nein,Einstiegslevel,Teilzeit,10.0,Aktiv,14,0,0.002190173102015426
2024,12,73654,Susan Davis,Weiblich,2010-01-01,Kein Austritt,Bürokraft,Bachelorabschluss,45,1979-01-18,E5,Ja,5,Ja,22,Nein,Ja,0,12,0,keine,5,Bund,0.28,988,0,Beförderung,55790.2731163664,7,5,Nein,Mittellevel,Vollzeit,10.0,Aktiv,14,0,0.002190173102015426
2024,12,67132,Joshua Vance,Weiblich,2010-01-01,Kein Austritt,Bürokraft,Masterabschluss,59,1965-06-09,E5,Ja,1,Ja,8,Ja,Ja,2,6,0,Elternzeit,1,Landeszentrale,0.28,2091,0,Keine Veränderung,49253.32855923287,1,11,Nein,Mittellevel,Vollzeit,10.0,Aktiv,14,0,0.002190173102015426
2024,12,75338,Rebecca Hicks,Männlich,2010-09-19,Kein Austritt,Bürokraft,Berufsausbildung,39,1985-09-25,E5,Ja,0,Nein,28,Nein,Ja,0,21,1,Krankheit,5,Büro,0.56,0,0,Beförderung,67701.92681805773,7,6,Nein,Mittellevel,Vollzeit,9.2,Aktiv,14,0,0.002190173102015426
2024,12,11854,Curtis Taylor,Weiblich,2010-01-01,Kein Austritt,Fachkraft,Berufsausbildung,41,1982-12-09,E6,Ja,2,Ja,26,Ja,Ja,2,23,0,keine,2,Bund,0.93,4282,0,Keine Veränderung,67671.15040978283,2,15,Ja,Einstiegslevel,Vollzeit,10.0,Aktiv,14,0,0.002190173102015426
2024,12,95823,Allison Spencer,Männlich,2010-01-01,Kein Austritt,Fachkraft,Bachelorabschluss,53,1971-03-23,E6,Ja,0,Nein,14,Nein,Ja,1,17,0,Sabbatical,1,Büro,0.54,0,0,Keine Veränderung,49859.32981018103,4,17,Nein,Executivelevel,Teilzeit,6.673934037694433,Aktiv,14,0,0.002190173102015426
2024,12,50768,Robert Arnold,Männlich,2010-01-01,Kein Austritt,Fachkraft,Doktorrand,52,1971-12-25,E6,Ja,0,Ja,15,Ja,Ja,2,17,0,keine,1,Bund,0.08,1169,0,Seitlicher Wechsel,60126.644683581195,2,8,Ja,Mittellevel,Homeoffice,10.0,Aktiv,14,0,0.002190173102015426
2024,12,71261,Angelica Parker,Männlich,2010-01-01,Kein Austritt,Fachkraft,Bachelorabschluss,56,1968-06-11,E6,Ja,1,Nein,11,Ja,Ja,0,18,0,Elternzeit,3,Büro,0.88,1874,0,Keine Veränderung,50401.31285093511,2,16,Ja,Einstiegslevel,Teilzeit,10.0,Aktiv,14,0,0.002190173102015426
2024,12,15965,Dr. Kelly Hammond DVM,Männlich,2010-01-01,Kein Austritt,Bürokraft,Masterabschluss,59,1965-05-21,E5,Ja,5,Nein,8,Ja,Ja,2,14,7,Krankheit,2,Büro,0.02,3954,0,Keine Veränderung,40009.563564853626,2,24,Nein,Einstiegslevel,Vollzeit,7.974793934419068,Aktiv,14,0,0.002190173102015426
2024,12,87656,Penny Bowman,Männlich,2010-01-01,Kein Austritt,Fachkraft,Berufsausbildung,53,1971-04-26,E6,Ja,1,Ja,14,Nein,Ja,2,16,0,keine,2,Büro,0.94,0,0,Seitlicher Wechsel,60624.33074454207,3,25,Ja,Einstiegslevel,Homeoffice,10.0,Aktiv,14,0,0.002190173102015426
2024,12,73335,Vincent Reynolds,Männlich,2010-01-01,Kein Austritt,Fachkraft,Doktorrand,55,1969-01-16,E6,Ja,1,Ja,12,Nein,Ja,1,22,0,keine,4,Büro,0.04,4124,0,Keine Veränderung,68206.43455193221,4,6,Nein,Seniorlevel,Vollzeit,10.0,Aktiv,14,0,0.002190173102015426
2024,12,61049,Amy Martinez,Männlich,2010-01-01,Kein Austritt,Fachkraft,Doktorrand,54,1970-03-27,E6,Ja,0,Nein,13,Nein,Ja,0,22,0,keine,4,Büro,0.5,4013,0,Verlassen und Wiedereinstieg,54036.129418081735,2,15,Ja,Executivelevel,Vollzeit,10.0,Aktiv,14,0,0.002190173102015426
2024,12,85631,Christopher Morris,Männlich,2010-01-01,Kein Austritt,Bürokraft,Berufsausbildung,61,1963-07-11,E5,Ja,2,Ja,6,Nein,Ja,1,14,2,Krankheit,5,Landeszentrale,0.47,3335,0,Keine Veränderung,60857.22825264421,9,6,Nein,Einstiegslevel,Teilzeit,9.04,Aktiv,14,0,0.002190173102015426
2024,12,99974,Sarah King,Weiblich,2010-01-01,Kein Austritt,Fachkraft,Masterabschluss,54,1970-10-02,E6,Ja,3,Nein,13,Ja,Ja,0,28,0,keine,2,Büro,0.84,2901,0,Beförderung,56879.04291071695,0,24,Ja,Einstiegslevel,Vollzeit,10.0,Aktiv,14,0,0.002190173102015426
2024,12,77449,Krista Martinez,Weiblich,2010-02-17,Kein Austritt,Bürokraft,Bachelorabschluss,39,1985-02-23,E5,Ja,1,Ja,28,Ja,Ja,2,8,0,keine,5,Büro,0.87,731,0,Beförderung,53617.09612101094,2,5,Ja,Einstiegslevel,Teilzeit,10.0,Aktiv,14,0,0.002190173102015426
2024,12,44687,Todd Moore,Männlich,2010-01-01,Kein Austritt,Abteilungsleiter,Masterabschluss,56,1968-01-18,E12,Ja,0,Nein,11,Nein,Ja,2,40,10,Krankheit,5,Büro,0.56,4542,2,Verlassen und Wiedereinstieg,71612.9708502462,1,25,Nein,Executivelevel,Vollzeit,10.0,Aktiv,14,0,0.002190173102015426
2024,12,56984,Kristy Bryan,Weiblich,2010-01-01,Kein Austritt,Fachkraft,Doktorrand,47,1977-11-02,E6,Ja,1,Nein,20,Ja,Ja,0,14,0,keine,5,Büro,0.22,304,0,Beförderung,59526.00012430512,9,16,Ja,Mittellevel,Homeoffice,10.0,Aktiv,14,0,0.002190173102015426
2024,12,48696,Brandon Fleming,Männlich,2010-01-01,Kein Austritt,Fachkraft,Doktorrand,57,1966-12-04,E6,Ja,0,Nein,10,Nein,Ja,0,20,10,Krankheit,4,Büro,0.01,0,0,Seitlicher Wechsel,39933.852472221086,3,13,Nein,Mittellevel,Homeoffice,6.830795259823736,Aktiv,14,0,0.002190173102015426
2024,12,87607,Jodi Roach,Männlich,2010-01-01,Kein Austritt,Fachkraft,Masterabschluss,49,1975-05-09,E6,Ja,3,Nein,18,Nein,Ja,0,15,0,keine,3,Büro,0.86,1484,0,Beförderung,60122.206578842655,1,15,Ja,Executivelevel,Vollzeit,10.0,Aktiv,14,0,0.002190173102015426
2024,12,67125,Katherine Martinez,Weiblich,2010-01-21,Kein Austritt,Fachkraft,Doktorrand,39,1985-01-27,E6,Ja,2,Ja,28,Nein,Ja,0,13,0,keine,2,Büro,0.43,4202,0,Keine Veränderung,43119.663631302,6,7,Ja,Seniorlevel,Vollzeit,10.0,Aktiv,14,0,0.002190173102015426
2024,12,30232,Bobby Guerrero,Weiblich,2010-01-01,Kein Austritt,Bürokraft,Berufsausbildung,53,1971-07-28,E5,Ja,4,Nein,14,Ja,Ja,0,17,0,keine,3,Büro,0.03,4836,0,Keine Veränderung,57366.44404577954,5,20,Nein,Seniorlevel,Homeoffice,9.87713373395841,Aktiv,14,0,0.002190173102015426
2024,12,89569,Robin Brown,Weiblich,2010-01-01,Kein Austritt,Bürokraft,Bachelorabschluss,45,1978-12-22,E5,Ja,5,Ja,22,Nein,Ja,2,17,0,keine,3,Büro,0.82,3721,0,Beförderung,67996.25786770135,8,15,Ja,Einstiegslevel,Teilzeit,10.0,Aktiv,14,0,0.002190173102015426
2024,12,17894,Curtis Williams,Weiblich,2010-01-01,Kein Austritt,Fachkraft,Berufsausbildung,59,1965-05-18,E6,Ja,5,Ja,8,Ja,Ja,2,20,0,Elternzeit,1,Landeszentrale,0.54,0,0,Seitlicher Wechsel,57103.72981465615,9,10,Nein,Einstiegslevel,Teilzeit,10.0,Aktiv,14,0,0.002190173102015426
2024,12,13804,Kaylee Hays,Weiblich,2010-01-01,Kein Austritt,Fachkraft,Berufsausbildung,53,1971-06-07,E6,Ja,1,Ja,14,Nein,Ja,2,21,0,keine,3,Landeszentrale,0.77,4861,0,Verlassen und Wiedereinstieg,49402.89179053338,8,17,Ja,Executivelevel,Teilzeit,10.0,Aktiv,14,0,0.002190173102015426
2024,12,62976,Steve Paul,Weiblich,2010-01-01,Kein Austritt,Bürokraft,Bachelorabschluss,55,1969-06-10,E5,Ja,5,Nein,12,Ja,Ja,1,22,0,Elternzeit,1,Büro,0.04,2629,0,Keine Veränderung,53360.17972798336,7,13,Nein,Seniorlevel,Teilzeit,5.928331535888022,Aktiv,14,0,0.002190173102015426
2024,12,62994,Monica Miller,Weiblich,2010-01-01,Kein Austritt,Bürokraft,Masterabschluss,54,1970-08-05,E5,Ja,4,Ja,13,Nein,Ja,2,25,15,Krankheit,3,Büro,0.93,0,0,Seitlicher Wechsel,57141.17311554621,4,17,Nein,Seniorlevel,Homeoffice,10.0,Aktiv,14,0,0.002190173102015426
2024,12,67091,Samantha Gardner,Weiblich,2010-01-01,Kein Austritt,Bürokraft,Doktorrand,39,1985-01-03,E5,Ja,4,Ja,28,Ja,Ja,0,18,0,keine,3,Büro,0.53,0,0,Verlassen und Wiedereinstieg,53843.15818498167,1,6,Nein,Mittellevel,Vollzeit,10.0,Aktiv,14,0,0.002190173102015426
2024,12,73242,Heather Williams,Männlich,2010-01-01,Kein Austritt,Bürokraft,Bachelorabschluss,43,1981-09-19,E5,Ja,1,Ja,24,Ja,Ja,2,15,0,keine,4,Büro,0.1,0,0,Beförderung,50035.80948865717,5,17,Ja,Executivelevel,Vollzeit,10.0,Aktiv,14,0,0.002190173102015426
2024,12,93746,Zachary Mitchell,Männlich,2010-01-01,Kein Austritt,Fachkraft,Masterabschluss,53,1971-11-24,E6,Ja,3,Ja,14,Ja,Ja,1,21,0,keine,2,Büro,0.06,4788,0,Seitlicher Wechsel,58820.74780365398,10,13,Ja,Executivelevel,Homeoffice,10.0,Aktiv,14,0,0.002190173102015426
2024,12,42530,Lawrence Harrington,Männlich,2010-01-01,Kein Austritt,Unterabteilungsleiter,Masterabschluss,44,1980-08-03,E10,Ja,0,Ja,23,Ja,Ja,2,38,5,Krankheit,3,Landeszentrale,0.28,0,3,Seitlicher Wechsel,104732.55802902402,10,19,Ja,Einstiegslevel,Homeoffice,10.0,Aktiv,14,0,0.002190173102015426
2024,12,48680,James Bradley,Männlich,2010-01-01,Kein Austritt,Bürokraft,Masterabschluss,61,1963-05-26,E5,Ja,1,Nein,6,Nein,Ja,2,8,0,Sabbatical,3,Büro,0.43,2227,0,Keine Veränderung,70409.20204747847,8,14,Ja,Seniorlevel,Teilzeit,10.0,Aktiv,14,0,0.002190173102015426
2024,12,50730,Meghan Rush,Weiblich,2010-01-01,Kein Austritt,Bürokraft,Berufsausbildung,52,1972-03-27,E5,Ja,1,Ja,15,Ja,Ja,2,13,0,keine,1,Büro,0.34,2665,0,Keine Veränderung,39303.33971777059,9,14,Nein,Seniorlevel,Teilzeit,10.0,Aktiv,14,0,0.002190173102015426
2024,12,97835,Phillip Berry,Männlich,2010-01-01,Kein Austritt,Fachkraft,Bachelorabschluss,57,1967-06-02,E6,Ja,4,Ja,10,Nein,Ja,1,21,5,Krankheit,2,Büro,0.18,0,0,Keine Veränderung,42216.66483241029,2,14,Ja,Mittellevel,Vollzeit,10.0,Aktiv,14,0,0.002190173102015426
2024,12,91691,Jennifer Banks,Weiblich,2010-01-01,Kein Austritt,Bürokraft,Berufsausbildung,58,1966-09-08,E5,Ja,5,Ja,9,Nein,Ja,0,14,12,Krankheit,5,Landeszentrale,0.94,3062,0,Keine Veränderung,44425.45203249896,1,10,Ja,Einstiegslevel,Homeoffice,6.147133733958409,Aktiv,14,0,0.002190173102015426
2024,12,65069,Brian Fitzgerald,Männlich,2010-01-01,Kein Austritt,Fachkraft,Bachelorabschluss,51,1973-08-13,E6,Ja,2,Ja,16,Ja,Ja,0,22,0,keine,5,Bund,0.33,4795,0,Seitlicher Wechsel,46677.838425436574,9,9,Nein,Einstiegslevel,Homeoffice,10.0,Aktiv,14,0,0.002190173102015426
2024,12,16028,Marilyn Wang,Weiblich,2010-04-18,Kein Austritt,Bürokraft,Berufsausbildung,39,1985-04-24,E5,Ja,5,Ja,28,Ja,Ja,2,8,0,keine,1,Büro,0.93,3141,0,Beförderung,55089.34127974899,0,16,Ja,Executivelevel,Homeoffice,10.0,Aktiv,14,0,0.002190173102015426
2024,12,38569,Donna Frye,Weiblich,2010-01-01,Kein Austritt,Fachkraft,Masterabschluss,57,1967-01-14,E6,Ja,3,Ja,10,Nein,Ja,0,15,0,Elternzeit,2,Büro,0.16,0,0,Seitlicher Wechsel,56192.295398076014,9,13,Nein,Mittellevel,Vollzeit,7.452694917380882,Aktiv,14,0,0.002190173102015426
2024,12,52906,Dr. Michael Evans,Männlich,2010-01-01,Kein Austritt,Fachkraft,Bachelorabschluss,58,1966-05-07,E6,Ja,4,Ja,9,Ja,Ja,1,14,5,Krankheit,1,Büro,0.12,3751,0,Seitlicher Wechsel,47863.21935383969,1,7,Nein,Seniorlevel,Vollzeit,10.0,Aktiv,14,0,0.002190173102015426
2024,12,85849,David Grant,Männlich,2010-01-01,Kein Austritt,Bürokraft,Doktorrand,56,1968-05-06,E5,Ja,2,Ja,11,Nein,Ja,1,15,5,Krankheit,3,Büro,0.81,4644,0,Keine Veränderung,66090.5298597725,4,15,Ja,Executivelevel,Homeoffice,10.0,Aktiv,14,0,0.002190173102015426
2024,12,59192,Lauren Jackson,Männlich,2010-01-01,Kein Austritt,Bürokraft,Doktorrand,54,1969-12-27,E5,Ja,0,Ja,13,Ja,Ja,0,9,0,Elternzeit,1,Landeszentrale,0.34,3217,0,Keine Veränderung,44183.06731616353,9,17,Nein,Mittellevel,Teilzeit,10.0,Aktiv,14,0,0.002190173102015426
2024,12,83772,Lisa Randall,Männlich,2010-01-01,Kein Austritt,Fachkraft,Bachelorabschluss,53,1970-12-05,E6,Ja,2,Ja,14,Ja,Ja,2,30,0,keine,4,Büro,0.3,0,0,Seitlicher Wechsel,44757.79504097433,3,24,Nein,Executivelevel,Vollzeit,10.0,Aktiv,14,0,0.002190173102015426
2024,12,73532,Michael Johnson,Männlich,2010-01-01,Kein Austritt,Fachkraft,Doktorrand,51,1973-09-21,E6,Ja,2,Nein,16,Nein,Ja,2,16,0,keine,3,Büro,0.47,3496,0,Verlassen und Wiedereinstieg,59607.42242367215,3,14,Ja,Einstiegslevel,Homeoffice,10.0,Aktiv,14,0,0.002190173102015426
2024,12,42816,Ashley Smith,Weiblich,2010-01-01,Kein Austritt,Fachkraft,Bachelorabschluss,51,1973-06-27,E6,Ja,3,Ja,16,Nein,Ja,0,15,0,keine,1,Büro,0.43,4905,0,Verlassen und Wiedereinstieg,66496.07223817024,6,25,Nein,Executivelevel,Teilzeit,10.0,Aktiv,14,0,0.002190173102015426
2024,12,91973,Nancy Brown,Weiblich,2010-01-01,Kein Austritt,Fachkraft,Masterabschluss,51,1972-12-12,E6,Ja,0,Ja,16,Ja,Ja,1,15,0,keine,2,Büro,0.14,0,0,Keine Veränderung,61802.5297865775,0,24,Nein,Mittellevel,Teilzeit,10.0,Aktiv,14,0,0.002190173102015426
2024,12,53065,Kelly Edwards,Männlich,2010-08-19,Kein Austritt,Bürokraft,Berufsausbildung,39,1985-08-25,E5,Ja,3,Ja,28,Ja,Ja,1,15,0,Elternzeit,3,Bund,0.5,0,0,Keine Veränderung,53589.52700822144,6,23,Nein,Einstiegslevel,Vollzeit,8.81533153588802,Aktiv,14,0,0.002190173102015426
2024,12,42850,Gregory Peck,Weiblich,2010-01-01,Kein Austritt,Fachkraft,Berufsausbildung,43,1981-08-04,E6,Ja,5,Nein,24,Nein,Ja,0,17,3,Krankheit,3,Büro,0.31,4397,0,Verlassen und Wiedereinstieg,42469.75860413191,2,22,Ja,Executivelevel,Teilzeit,6.756694917380883,Aktiv,14,0,0.002190173102015426
2024,12,38705,John Coffey,Männlich,2010-01-01,Kein Austritt,Bürokraft,Bachelorabschluss,49,1975-11-22,E5,Ja,0,Ja,18,Ja,Ja,2,15,0,keine,3,Büro,0.23,0,0,Keine Veränderung,70454.72671827552,9,6,Ja,Seniorlevel,Teilzeit,10.0,Aktiv,14,0,0.002190173102015426
2024,12,71524,Denise Martinez,Männlich,2010-01-01,Kein Austritt,Bürokraft,Berufsausbildung,51,1973-05-28,E5,Ja,3,Nein,16,Ja,Ja,2,15,0,keine,4,Büro,0.46,0,0,Seitlicher Wechsel,65210.840766140536,0,5,Nein,Mittellevel,Vollzeit,10.0,Aktiv,14,0,0.002190173102015426
2024,12,71537,Tina Ballard,Männlich,2010-01-01,Kein Austritt,Bürokraft,Doktorrand,45,1978-12-19,E5,Ja,3,Nein,22,Nein,Ja,1,18,1,Krankheit,5,Büro,0.39,2307,0,Keine Veränderung,49590.35731116533,2,11,Nein,Einstiegslevel,Homeoffice,8.921675846346963,Aktiv,14,0,0.002190173102015426
2024,12,69510,Dale Ryan,Männlich,2010-01-01,Kein Austritt,Abteilungsleiter,Masterabschluss,48,1976-08-16,E12,Ja,2,Ja,19,Ja,Ja,1,44,0,keine,1,Büro,0.94,0,2,Seitlicher Wechsel,89825.01506367212,4,5,Ja,Executivelevel,Homeoffice,10.0,Aktiv,14,0,0.002190173102015426
2024,12,34727,Jason Love,Männlich,2010-09-16,Kein Austritt,Bürokraft,Bachelorabschluss,39,1985-09-22,E5,Ja,3,Nein,28,Ja,Ja,1,19,0,Erkrankung mit Reha,1,Büro,0.12,0,0,Keine Veränderung,49499.43776257884,2,21,Ja,Executivelevel,Homeoffice,8.474793934419068,Aktiv,14,0,0.002190173102015426
2024,12,47154,Kevin Rose,Weiblich,2013-07-01,Kein Austritt,Fachkraft,Masterabschluss,51,1972-12-23,E6,Ja,1,Nein,16,Nein,Ja,0,15,0,keine,5,Büro,0.41,2077,0,10,64017.154906831325,2,7,Nein,4,Teilzeit,10.0,Aktiv,11,0,0.002190173102015426
2024,12,71605,Victor Morris,Weiblich,2010-01-01,Kein Austritt,Bürokraft,Masterabschluss,45,1979-11-08,E5,Ja,4,Ja,22,Ja,Ja,1,11,0,keine,2,Büro,0.16,2658,0,Beförderung,47472.05771128078,4,9,Ja,Mittellevel,Vollzeit,7.920984178454212,Aktiv,14,0,0.002190173102015426
2024,12,30517,Paula Lane,Weiblich,2010-01-01,Kein Austritt,Fachkraft,Doktorrand,45,1979-05-16,E6,Ja,0,Ja,22,Nein,Ja,1,29,16,Krankheit,2,Landeszentrale,0.64,1397,0,Keine Veränderung,51614.54141504703,10,7,Nein,Einstiegslevel,Homeoffice,10.0,Aktiv,14,0,0.002190173102015426
2024,12,89905,Veronica Silva,Männlich,2010-01-01,Kein Austritt,Bürokraft,Masterabschluss,50,1973-12-19,E5,Ja,3,Ja,17,Ja,Ja,2,19,0,keine,5,Büro,0.36,3354,0,Beförderung,52728.49550774396,9,9,Nein,Executivelevel,Vollzeit,10.0,Aktiv,14,0,0.002190173102015426
2024,12,81582,Anthony Gonzales,Weiblich,2010-01-01,Kein Austritt,Fachkraft,Bachelorabschluss,54,1970-03-25,E6,Ja,5,Ja,13,Nein,Ja,0,17,12,Krankheit,3,Landeszentrale,0.35,3777,0,Beförderung,41999.05260038917,10,7,Nein,Seniorlevel,Vollzeit,5.241472578492955,Aktiv,14,0,0.002190173102015426
2024,12,14067,Pamela Diaz,Männlich,2010-01-01,Kein Austritt,Bürokraft,Bachelorabschluss,48,1976-11-01,E5,Ja,5,Nein,19,Nein,Ja,2,16,0,Erkrankung mit Reha,3,Büro,0.54,0,0,Beförderung,49829.21022058444,10,14,Ja,Mittellevel,Vollzeit,6.545331535888021,Aktiv,14,0,0.002190173102015426
2024,12,44737,David Davis,Weiblich,2010-05-02,Kein Austritt,Bürokraft,Doktorrand,39,1985-05-08,E5,Ja,2,Ja,28,Nein,Ja,2,15,4,Krankheit,3,Landeszentrale,0.65,0,0,Beförderung,41004.11220339848,9,11,Nein,Executivelevel,Vollzeit,7.143195259823735,Aktiv,14,0,0.002190173102015426
2024,12,22217,Sean Moore,Weiblich,2010-01-01,Kein Austritt,Fachkraft,Doktorrand,61,1963-01-28,E6,Ja,3,Nein,6,Ja,Ja,0,13,2,Krankheit,4,Büro,0.03,3491,0,Beförderung,52762.83622359962,8,18,Ja,Seniorlevel,Teilzeit,10.0,Aktiv,14,0,0.002190173102015426
2024,12,89806,Kenneth Edwards,Weiblich,2010-01-01,Kein Austritt,Fachkraft,Doktorrand,56,1968-04-26,E6,Ja,3,Nein,11,Nein,Ja,1,17,0,Elternzeit,5,Büro,0.96,0,0,Seitlicher Wechsel,61588.59520806374,7,12,Ja,Einstiegslevel,Homeoffice,10.0,Aktiv,14,0,0.002190173102015426
2024,12,79588,Mr. Alexander Landry MD,Weiblich,2010-06-02,Kein Austritt,Bürokraft,Doktorrand,39,1985-06-08,E5,Ja,5,Nein,28,Nein,Ja,0,12,0,keine,1,Büro,0.26,0,0,Beförderung,54620.14570632388,5,20,Ja,Executivelevel,Homeoffice,10.0,Aktiv,14,0,0.002190173102015426
2024,12,65255,Cindy Gomez,Männlich,2010-01-01,Kein Austritt,Bürokraft,Berufsausbildung,45,1979-05-17,E5,Ja,5,Ja,22,Ja,Ja,1,13,5,Krankheit,2,Landeszentrale,0.31,4557,0,Keine Veränderung,54759.29333152403,4,17,Nein,Mittellevel,Teilzeit,5.985534037694434,Aktiv,14,0,0.002190173102015426
2024,12,12011,Johnny Khan,Weiblich,2010-01-01,Kein Austritt,Bürokraft,Bachelorabschluss,50,1974-02-16,E5,Ja,4,Ja,17,Nein,Ja,0,19,0,keine,3,Landeszentrale,0.71,4182,0,Beförderung,54693.12514657408,0,13,Nein,Mittellevel,Teilzeit,10.0,Aktiv,14,0,0.002190173102015426
2024,12,73464,Kelly Lee,Weiblich,2010-01-01,Kein Austritt,Fachkraft,Bachelorabschluss,52,1972-10-11,E6,Ja,4,Ja,15,Nein,Ja,1,18,1,Krankheit,1,Landeszentrale,0.88,4623,0,Keine Veränderung,52233.23056928052,6,6,Nein,Executivelevel,Teilzeit,7.459384178454211,Aktiv,14,0,0.002190173102015426
2024,12,63271,Robert Richardson,Männlich,2010-10-19,Kein Austritt,Bürokraft,Berufsausbildung,39,1985-10-25,E5,Ja,4,Ja,28,Ja,Ja,0,17,0,keine,3,Büro,0.09,4083,0,Seitlicher Wechsel,47918.56860626959,4,12,Nein,Mittellevel,Vollzeit,5.137133733958408,Aktiv,14,0,0.002190173102015426
2024,12,59131,Angel Gordon,Männlich,2010-01-01,Kein Austritt,Bürokraft,Bachelorabschluss,60,1964-04-16,E5,Ja,5,Ja,7,Ja,Ja,0,6,0,keine,3,Büro,0.83,0,0,Seitlicher Wechsel,57940.63324344956,6,7,Nein,Seniorlevel,Teilzeit,10.0,Aktiv,14,0,0.002190173102015426
2024,12,71433,Barbara Hester,Männlich,2010-01-01,Kein Austritt,Bürokraft,Bachelorabschluss,51,1973-08-09,E5,Ja,4,Ja,16,Nein,Ja,1,17,0,keine,1,Büro,0.79,2245,0,Keine Veränderung,50810.75950453397,2,6,Ja,Seniorlevel,Vollzeit,10.0,Aktiv,14,0,0.002190173102015426
2024,12,87832,Larry Robertson,Männlich,2010-01-01,Kein Austritt,Bürokraft,Bachelorabschluss,51,1973-04-26,E5,Ja,1,Nein,16,Ja,Ja,0,16,0,keine,3,Büro,0.88,0,0,Seitlicher Wechsel,50449.73610569251,3,10,Ja,Einstiegslevel,Vollzeit,10.0,Aktiv,14,0,0.002190173102015426
2024,12,34586,Louis Martin,Weiblich,2010-01-01,Kein Austritt,Fachkraft,Doktorrand,53,1971-08-11,E6,Ja,0,Nein,14,Nein,Ja,1,20,0,keine,4,Landeszentrale,0.59,4018,0,Seitlicher Wechsel,55702.06578854693,2,24,Nein,Executivelevel,Homeoffice,10.0,Aktiv,14,0,0.002190173102015426
2024,12,42780,Nancy Evans MD,Weiblich,2010-01-01,Kein Austritt,Fachkraft,Bachelorabschluss,52,1972-05-12,E6,Ja,4,Ja,15,Nein,Ja,1,20,0,keine,5,Büro,0.43,0,0,Beförderung,49213.327125608295,0,18,Ja,Executivelevel,Teilzeit,9.035533733958408,Aktiv,14,0,0.002190173102015426
2024,12,89887,Kim Erickson,Männlich,2010-01-01,Kein Austritt,Bürokraft,Berufsausbildung,43,1980-12-14,E5,Ja,5,Nein,24,Nein,Ja,1,15,11,Krankheit,3,Büro,0.5,0,0,Keine Veränderung,51542.225464353985,5,17,Ja,Mittellevel,Vollzeit,5.415331535888022,Aktiv,14,0,0.002190173102015426
2024,12,51848,Chelsea Garcia,Männlich,2013-10-22,Kein Austritt,Bürokraft,Masterabschluss,36,1988-10-28,E5,Ja,1,Ja,31,Ja,Ja,1,13,0,keine,4,Büro,0.64,0,0,8,62645.468989240006,8,17,Ja,4,Homeoffice,10.0,Aktiv,11,0,0.002190173102015426
2024,12,90444,Bridget Walter,Weiblich,2013-07-01,Kein Austritt,Leitung Büro,Masterabschluss,53,1971-09-21,E8,Ja,1,Ja,14,Nein,Ja,2,27,5,Krankheit,1,Büro,0.5,4030,0,2,101936.1936499203,7,14,Ja,2,Homeoffice,10.0,Aktiv,11,0,0.002190173102015426
2024,12,59407,Colleen Cox,Weiblich,2013-07-01,Kein Austritt,Leitung Büro,Bachelorabschluss,44,1980-01-10,E8,Ja,0,Nein,23,Ja,Ja,1,24,0,keine,4,Landeszentrale,0.25,0,0,6,77618.44592594475,9,17,Ja,2,Homeoffice,6.768397797782354,Aktiv,11,0,0.002190173102015426
2024,12,29293,Lori Davis,Weiblich,2020-04-01,Kein Austritt,Unterabteilungsleiter,Masterabschluss,51,1972-12-12,E10,Ja,3,Ja,16,Nein,Ja,1,45,0,Elternzeit,4,Büro,0.66,0,3,10,105129.18613647018,1,12,Nein,4,Teilzeit,6.804994072303716,Aktiv,4,0,0.002190173102015426
